Timestamp,UserID,Action,IP_Address,Response_Code,Status,Details,LogLevel
2021-03-30 10:05:32.251997816,2045,return,3.177.231.225,400,Not Found,Error in purchase. Response: 403 - OK,warn
2022-07-16 20:53:00.069929335,2427,view_product,193.142.55.156,403,Bad Gateway,Error in remove_from_cart. Response: 301 - Gateway Timeout,info
2022-01-27 06:00:22.827361734,2895,add_to_cart,34.84.229.231,403,Forbidden,Error in login. Response: 400 - Gateway Timeout,notice
2021-08-03 06:04:58.716126363,3233,add_to_cart,165.136.35.19,404,Not Found,Error in return. Response: 401 - Bad Gateway,emerg
2022-12-25 13:41:40.959217726,1481,remove_from_cart,34.84.229.231,301,Moved Permanently,Error in view_product. Response: 200 - Service Unavailable,crit
2022-06-10 06:27:59.585852854,1286,purchase,193.142.55.156,504,OK,Error in view_product. Response: 502 - OK,crit
2021-07-15 04:48:21.603950136,3526,login,165.136.35.19,500,Internal Server Error,Error in add_to_cart. Response: 301 - Moved Permanently,alert
2021-11-22 00:13:32.208763491,4326,return,146.202.220.122,400,Forbidden,Error in return. Response: 403 - Bad Request,crit
2021-04-05 19:15:47.374101587,4912,login,146.202.220.122,500,Not Found,Error in remove_from_cart. Response: 403 - Moved Permanently,alert
2022-08-21 00:20:19.405133940,2213,purchase,34.84.229.231,200,Service Unavailable,Error in view_product. Response: 404 - Unauthorized,emerg
2022-08-04 02:48:23.957806673,1375,add_to_cart,84.185.248.59,403,Gateway Timeout,Error in login. Response: 503 - Forbidden,alert
2022-02-19 06:49:31.364744664,2484,return,193.142.55.156,504,Forbidden,Error in add_to_cart. Response: 200 - Service Unavailable,alert
2021-10-18 14:36:11.842225905,2701,add_to_cart,165.136.35.19,403,Bad Gateway,Error in return. Response: 301 - Forbidden,debug
2021-07-14 03:31:37.007305032,2986,purchase,168.253.83.204,500,Moved Permanently,Error in add_to_cart. Response: 301 - Moved Permanently,alert
2021-12-05 04:44:26.323673965,1028,purchase,204.6.145.192,301,Bad Gateway,Error in login. Response: 403 - Forbidden,warn
2021-12-03 01:39:05.043505226,3981,remove_from_cart,84.185.248.59,504,OK,Error in add_to_cart. Response: 403 - Bad Gateway,notice
2022-11-23 09:47:45.903413952,1423,return,204.6.145.192,502,OK,Error in return. Response: 500 - Gateway Timeout,info
2022-12-04 00:40:49.399899693,1695,purchase,84.185.248.59,403,Not Found,Error in return. Response: 503 - Forbidden,debug
2022-05-30 19:54:58.164548996,2028,remove_from_cart,193.142.55.156,500,OK,Error in remove_from_cart. Response: 500 - Not Found,debug
2022-05-07 12:59:15.081913066,1396,remove_from_cart,3.177.231.225,401,Unauthorized,Error in login. Response: 403 - Unauthorized,debug
2021-04-19 19:51:38.483490758,4397,view_product,238.23.81.51,403,Service Unavailable,Error in purchase. Response: 403 - Internal Server Error,alert
2022-04-24 08:09:46.353751937,4575,login,146.202.220.122,400,Bad Request,Error in login. Response: 500 - Service Unavailable,warn
2022-07-29 03:39:18.333339822,4636,login,204.6.145.192,500,Moved Permanently,Error in view_product. Response: 401 - Bad Gateway,debug
2021-09-20 22:23:56.857009416,3319,add_to_cart,168.253.83.204,503,Moved Permanently,Error in view_product. Response: 404 - Not Found,error
2022-01-19 19:07:12.664773019,2157,add_to_cart,45.37.220.121,301,OK,Error in view_product. Response: 504 - Forbidden,warn
2022-07-19 11:13:23.109065601,2951,remove_from_cart,165.136.35.19,500,Forbidden,Error in login. Response: 404 - OK,crit
2022-04-05 17:07:20.937981521,2120,login,168.253.83.204,400,Gateway Timeout,Error in login. Response: 404 - Unauthorized,warn
2021-10-11 22:30:07.818620665,3240,return,84.185.248.59,200,Gateway Timeout,Error in return. Response: 500 - Bad Gateway,emerg
2022-06-13 19:51:57.581645873,2827,return,165.136.35.19,503,Internal Server Error,Error in add_to_cart. Response: 504 - OK,info
2022-05-25 13:20:12.277324010,2707,add_to_cart,34.84.229.231,500,Gateway Timeout,Error in remove_from_cart. Response: 301 - Forbidden,debug
2022-08-27 12:12:12.470242783,4791,add_to_cart,204.6.145.192,502,Internal Server Error,Error in add_to_cart. Response: 400 - Moved Permanently,alert
2022-12-21 16:48:25.055847064,4384,view_product,238.23.81.51,403,OK,Error in view_product. Response: 500 - Moved Permanently,debug
2022-01-07 01:28:25.389542267,2191,return,146.202.220.122,504,Unauthorized,Error in purchase. Response: 404 - Internal Server Error,alert
2021-11-22 18:22:59.745975006,1075,purchase,3.177.231.225,500,Bad Request,Error in login. Response: 200 - Bad Request,warn
2022-01-28 08:43:02.250761061,2675,view_product,204.6.145.192,200,OK,Error in add_to_cart. Response: 404 - Moved Permanently,alert
2021-01-03 21:03:20.405226129,3901,return,84.185.248.59,404,Gateway Timeout,Error in return. Response: 400 - Forbidden,notice
2022-08-11 11:21:19.340740666,3980,add_to_cart,3.177.231.225,404,OK,Error in view_product. Response: 500 - Bad Gateway,warn
2022-12-24 22:32:37.821823714,1755,add_to_cart,238.23.81.51,403,Forbidden,Error in view_product. Response: 400 - Bad Request,crit
2022-02-18 04:55:03.019305825,3008,view_product,238.23.81.51,500,Unauthorized,Error in purchase. Response: 504 - Bad Gateway,info
2021-10-24 05:50:07.163164817,2448,add_to_cart,165.136.35.19,500,Internal Server Error,Error in purchase. Response: 500 - Unauthorized,error
2021-03-11 16:05:44.581928138,1144,remove_from_cart,3.177.231.225,500,Not Found,Error in remove_from_cart. Response: 401 - Gateway Timeout,info
2022-11-30 23:16:51.701147215,3357,login,238.23.81.51,502,Service Unavailable,Error in return. Response: 404 - OK,debug
2021-08-04 05:55:16.624655509,1375,purchase,238.23.81.51,301,Bad Gateway,Error in login. Response: 401 - Internal Server Error,crit
2022-03-14 19:03:07.935730020,4239,add_to_cart,84.185.248.59,404,Bad Gateway,Error in return. Response: 502 - Not Found,error
2022-01-09 05:41:53.657384348,3968,add_to_cart,238.23.81.51,504,Bad Request,Error in remove_from_cart. Response: 403 - Moved Permanently,alert
2022-08-23 07:57:08.023219964,2023,view_product,165.136.35.19,404,Not Found,Error in purchase. Response: 500 - Unauthorized,crit
2022-05-21 07:55:25.109256234,2057,view_product,238.23.81.51,504,Not Found,Error in add_to_cart. Response: 502 - Forbidden,emerg
2022-09-23 17:08:22.365986660,4446,purchase,34.84.229.231,200,Forbidden,Error in purchase. Response: 502 - Moved Permanently,alert
2022-11-23 10:20:04.372547998,1565,return,193.142.55.156,404,Bad Gateway,Error in add_to_cart. Response: 503 - Unauthorized,warn
2021-06-29 05:11:52.437540392,4279,purchase,45.37.220.121,404,Internal Server Error,Error in purchase. Response: 404 - Service Unavailable,alert
2021-10-26 12:30:31.864987608,3950,purchase,193.142.55.156,504,Internal Server Error,Error in add_to_cart. Response: 404 - Service Unavailable,info
2022-11-06 00:39:16.795381371,2860,purchase,3.177.231.225,503,OK,Error in purchase. Response: 403 - Moved Permanently,crit
2022-08-08 21:15:16.822726138,2259,view_product,193.142.55.156,502,OK,Error in return. Response: 502 - Not Found,warn
2021-06-13 12:15:26.217151552,2715,login,193.142.55.156,301,Internal Server Error,Error in add_to_cart. Response: 403 - Bad Gateway,error
2022-03-02 04:53:04.491158401,1166,add_to_cart,3.177.231.225,504,Forbidden,Error in remove_from_cart. Response: 502 - OK,error
2021-06-15 09:57:08.710896707,1188,purchase,3.177.231.225,400,Moved Permanently,Error in add_to_cart. Response: 500 - Unauthorized,warn
2021-04-27 15:04:52.860507067,2130,view_product,238.23.81.51,502,Bad Gateway,Error in view_product. Response: 301 - Forbidden,emerg
2022-02-11 21:29:33.111868504,4111,add_to_cart,204.6.145.192,400,Unauthorized,Error in login. Response: 400 - OK,debug
2022-01-10 18:08:00.480219894,3540,add_to_cart,238.23.81.51,400,Service Unavailable,Error in return. Response: 401 - Gateway Timeout,crit
2021-01-02 03:28:10.224323978,2187,view_product,193.142.55.156,502,Moved Permanently,Error in remove_from_cart. Response: 200 - Service Unavailable,info
2022-01-19 13:28:03.595385862,3385,return,165.136.35.19,200,Internal Server Error,Error in add_to_cart. Response: 504 - Internal Server Error,notice
2022-01-02 13:24:54.326918241,3415,view_product,84.185.248.59,404,Bad Gateway,Error in remove_from_cart. Response: 400 - OK,warn
2022-12-22 23:51:30.397461463,2205,add_to_cart,165.136.35.19,400,Service Unavailable,Error in purchase. Response: 400 - Gateway Timeout,notice
2022-06-14 12:04:27.992446744,4570,return,45.37.220.121,403,Bad Gateway,Error in add_to_cart. Response: 403 - Unauthorized,notice
2021-03-12 00:23:00.158203876,4551,add_to_cart,165.136.35.19,200,Internal Server Error,Error in view_product. Response: 301 - Not Found,notice
2022-10-28 10:02:51.359508529,1673,add_to_cart,168.253.83.204,200,Gateway Timeout,Error in add_to_cart. Response: 500 - Bad Request,error
2021-01-07 04:57:16.625957301,1051,add_to_cart,84.185.248.59,401,Not Found,Error in view_product. Response: 502 - OK,debug
2021-01-12 21:59:09.623270348,4346,remove_from_cart,168.253.83.204,502,Bad Gateway,Error in login. Response: 301 - Unauthorized,notice
2022-11-09 07:51:52.569722363,1064,login,3.177.231.225,400,Bad Request,Error in remove_from_cart. Response: 301 - Bad Request,warn
2021-03-28 03:07:52.107141322,3798,remove_from_cart,165.136.35.19,502,Moved Permanently,Error in add_to_cart. Response: 301 - Forbidden,emerg
2021-04-18 20:26:16.357749065,3458,login,3.177.231.225,500,Bad Gateway,Error in add_to_cart. Response: 401 - Not Found,alert
2021-01-29 03:23:10.974147081,3994,view_product,204.6.145.192,404,Gateway Timeout,Error in view_product. Response: 502 - Forbidden,emerg
2021-02-08 17:21:26.121015398,2438,login,3.177.231.225,403,Unauthorized,Error in add_to_cart. Response: 500 - Moved Permanently,error
2021-10-05 09:05:35.705364352,2480,return,238.23.81.51,200,Bad Gateway,Error in return. Response: 301 - Internal Server Error,alert
2022-06-11 14:57:26.678507991,1804,add_to_cart,168.253.83.204,504,Gateway Timeout,Error in login. Response: 503 - Service Unavailable,emerg
2022-03-25 18:14:59.727627302,1299,purchase,193.142.55.156,503,Internal Server Error,Error in login. Response: 401 - Forbidden,error
2021-12-07 02:16:12.272536135,1595,add_to_cart,168.253.83.204,404,OK,Error in remove_from_cart. Response: 400 - Gateway Timeout,notice
2021-12-24 21:03:51.026568202,4293,login,168.253.83.204,401,Bad Gateway,Error in remove_from_cart. Response: 502 - Bad Gateway,info
2022-06-20 23:31:29.941538928,1743,purchase,3.177.231.225,504,Gateway Timeout,Error in view_product. Response: 504 - Bad Gateway,warn
2022-05-19 05:35:01.119466640,4333,return,193.142.55.156,504,Forbidden,Error in add_to_cart. Response: 403 - OK,crit
2022-08-29 15:34:32.336004346,3167,remove_from_cart,238.23.81.51,500,Gateway Timeout,Error in view_product. Response: 401 - Gateway Timeout,info
2021-05-12 00:15:43.666496057,1613,purchase,168.253.83.204,400,Gateway Timeout,Error in remove_from_cart. Response: 403 - Forbidden,debug
2022-12-12 12:06:00.034338628,4266,return,204.6.145.192,503,Bad Gateway,Error in login. Response: 400 - Bad Gateway,debug
2021-05-15 05:09:38.930629516,4306,return,3.177.231.225,401,Internal Server Error,Error in view_product. Response: 200 - Bad Request,warn
2021-03-24 16:16:49.972521081,4219,view_product,165.136.35.19,400,Gateway Timeout,Error in view_product. Response: 403 - Service Unavailable,notice
2022-01-03 00:30:41.356477699,1094,view_product,146.202.220.122,200,Moved Permanently,Error in view_product. Response: 502 - Not Found,warn
2021-02-18 04:15:56.149319096,2087,view_product,165.136.35.19,404,Gateway Timeout,Error in return. Response: 404 - Unauthorized,warn
2021-03-23 10:38:55.420397871,3273,view_product,34.84.229.231,404,OK,Error in view_product. Response: 403 - Bad Request,crit
2021-10-14 20:24:14.599453470,4541,purchase,238.23.81.51,401,Not Found,Error in login. Response: 200 - Gateway Timeout,emerg
2022-08-26 14:19:50.508167035,3376,purchase,146.202.220.122,400,Unauthorized,Error in login. Response: 504 - Gateway Timeout,error
2021-04-17 20:27:21.730285308,3260,return,45.37.220.121,504,Internal Server Error,Error in view_product. Response: 401 - Unauthorized,debug
2022-07-30 04:18:37.417166065,3466,add_to_cart,34.84.229.231,301,Bad Gateway,Error in return. Response: 401 - Bad Gateway,debug
2021-07-12 04:05:54.743422077,4978,return,204.6.145.192,502,Gateway Timeout,Error in purchase. Response: 504 - Not Found,error
2022-05-05 07:51:22.555500165,2641,view_product,204.6.145.192,500,Unauthorized,Error in return. Response: 504 - Unauthorized,emerg
2022-04-17 06:07:38.410103812,4178,remove_from_cart,193.142.55.156,401,Service Unavailable,Error in view_product. Response: 400 - Bad Request,crit
2022-01-05 13:48:46.914628552,1307,purchase,34.84.229.231,200,Internal Server Error,Error in add_to_cart. Response: 504 - Not Found,emerg
2022-02-22 22:37:00.337113674,2752,view_product,45.37.220.121,301,Bad Gateway,Error in return. Response: 503 - Bad Request,notice
2021-04-07 14:18:58.837038702,1860,return,3.177.231.225,301,Internal Server Error,Error in add_to_cart. Response: 301 - Bad Gateway,debug
2021-08-13 11:07:24.671212095,1087,purchase,3.177.231.225,500,Service Unavailable,Error in purchase. Response: 400 - Internal Server Error,alert
2021-08-01 14:13:00.052709126,4762,purchase,84.185.248.59,200,Moved Permanently,Error in purchase. Response: 500 - Gateway Timeout,info
2021-12-03 21:55:46.874059087,2875,purchase,84.185.248.59,301,Service Unavailable,Error in purchase. Response: 504 - Bad Gateway,alert
2021-02-04 21:07:52.259701883,2472,add_to_cart,45.37.220.121,403,Service Unavailable,Error in view_product. Response: 400 - Bad Gateway,warn
2021-03-29 09:42:28.262048233,4122,add_to_cart,45.37.220.121,504,Not Found,Error in purchase. Response: 400 - Bad Request,warn
2022-12-03 15:07:10.449948367,2259,add_to_cart,165.136.35.19,502,Service Unavailable,Error in view_product. Response: 200 - Unauthorized,notice
2021-10-15 20:25:51.848960667,1730,login,84.185.248.59,200,OK,Error in return. Response: 400 - OK,crit
2021-05-17 07:15:04.165568369,2871,purchase,146.202.220.122,404,Forbidden,Error in login. Response: 404 - Not Found,warn
2022-10-02 23:18:47.295167749,1587,return,165.136.35.19,503,Gateway Timeout,Error in remove_from_cart. Response: 504 - Internal Server Error,notice
2021-06-27 02:31:32.273655001,1673,login,193.142.55.156,200,Forbidden,Error in view_product. Response: 503 - Not Found,error
2021-12-26 22:54:37.098701005,4421,remove_from_cart,238.23.81.51,404,OK,Error in login. Response: 403 - Forbidden,crit
2021-08-06 19:29:25.538579389,2086,remove_from_cart,165.136.35.19,200,Unauthorized,Error in login. Response: 500 - Internal Server Error,emerg
2021-12-15 16:50:28.106182556,2489,return,165.136.35.19,404,OK,Error in login. Response: 503 - Service Unavailable,debug
2022-01-16 20:44:38.610376446,4064,remove_from_cart,34.84.229.231,403,Bad Gateway,Error in login. Response: 504 - Bad Gateway,debug
2021-11-29 05:01:02.125069420,4082,purchase,45.37.220.121,400,Gateway Timeout,Error in login. Response: 404 - Service Unavailable,notice
2022-12-07 18:40:28.295026103,2526,login,168.253.83.204,503,Bad Gateway,Error in view_product. Response: 200 - Bad Request,emerg
2022-01-07 22:58:23.560439790,1149,return,168.253.83.204,503,Not Found,Error in add_to_cart. Response: 301 - Forbidden,crit
2022-03-14 02:47:18.547841332,3634,purchase,3.177.231.225,401,OK,Error in login. Response: 503 - OK,error
2021-11-05 13:51:39.550885779,2858,return,168.253.83.204,504,Bad Gateway,Error in add_to_cart. Response: 500 - Unauthorized,info
2021-07-12 20:20:16.157229412,2184,view_product,193.142.55.156,500,Forbidden,Error in remove_from_cart. Response: 503 - Moved Permanently,notice
2021-02-05 14:15:04.757173632,1378,view_product,168.253.83.204,401,Service Unavailable,Error in purchase. Response: 403 - Bad Request,warn
2022-09-30 18:34:39.142120416,3527,purchase,168.253.83.204,503,Not Found,Error in purchase. Response: 500 - Bad Gateway,notice
2021-05-01 17:12:32.170878625,1127,remove_from_cart,3.177.231.225,500,Unauthorized,Error in return. Response: 503 - Internal Server Error,info
2021-07-07 14:41:55.424179595,2609,add_to_cart,45.37.220.121,504,OK,Error in remove_from_cart. Response: 404 - Unauthorized,emerg
2022-12-20 07:05:38.770553652,1200,purchase,193.142.55.156,200,Service Unavailable,Error in view_product. Response: 301 - Bad Gateway,crit
2022-03-20 06:14:35.621191002,3249,purchase,84.185.248.59,502,Bad Gateway,Error in view_product. Response: 403 - Moved Permanently,debug
2022-01-29 08:04:09.946526736,2328,add_to_cart,146.202.220.122,401,Not Found,Error in add_to_cart. Response: 502 - OK,crit
2021-11-01 22:21:22.814403357,3798,login,165.136.35.19,503,Service Unavailable,Error in add_to_cart. Response: 503 - Moved Permanently,debug
2021-07-07 09:37:34.607582497,3972,return,204.6.145.192,504,Moved Permanently,Error in remove_from_cart. Response: 504 - Service Unavailable,crit
2021-03-20 18:52:30.879579862,4292,login,238.23.81.51,401,Bad Request,Error in purchase. Response: 200 - Service Unavailable,emerg
2022-07-13 06:36:55.118072463,1095,add_to_cart,238.23.81.51,503,Forbidden,Error in view_product. Response: 301 - Not Found,info
2022-10-22 19:26:06.917102528,3778,view_product,165.136.35.19,503,Gateway Timeout,Error in login. Response: 200 - Internal Server Error,emerg
2022-07-08 23:39:24.951453309,3411,return,146.202.220.122,401,OK,Error in purchase. Response: 401 - Unauthorized,error
2021-12-19 19:25:26.844216661,2979,view_product,84.185.248.59,404,Unauthorized,Error in add_to_cart. Response: 403 - Gateway Timeout,notice
2022-02-14 02:57:37.017652097,3461,add_to_cart,238.23.81.51,500,Moved Permanently,Error in add_to_cart. Response: 502 - Bad Request,error
2021-08-14 06:12:51.596457045,2307,purchase,146.202.220.122,301,Not Found,Error in return. Response: 504 - Forbidden,debug
2021-04-19 02:09:17.485256415,1768,return,238.23.81.51,401,Service Unavailable,Error in login. Response: 403 - Internal Server Error,debug
2021-01-17 09:26:20.565337745,3903,remove_from_cart,204.6.145.192,503,Not Found,Error in view_product. Response: 401 - Gateway Timeout,info
2021-07-02 11:40:33.011240975,1775,login,165.136.35.19,301,Gateway Timeout,Error in return. Response: 301 - Gateway Timeout,debug
2022-09-17 05:48:28.194122175,4463,return,193.142.55.156,504,Bad Request,Error in purchase. Response: 404 - OK,crit
2022-04-11 20:33:29.550066839,2305,return,146.202.220.122,200,Service Unavailable,Error in purchase. Response: 401 - Gateway Timeout,error
2021-11-21 11:02:53.753674142,4194,view_product,238.23.81.51,200,Not Found,Error in login. Response: 200 - OK,alert
2021-12-12 19:40:24.391206725,4116,login,204.6.145.192,401,OK,Error in purchase. Response: 301 - Service Unavailable,emerg
2022-09-05 07:19:17.678518985,2634,return,34.84.229.231,200,Bad Request,Error in login. Response: 401 - Not Found,error
2022-07-11 07:05:54.010754101,1650,remove_from_cart,84.185.248.59,502,Internal Server Error,Error in remove_from_cart. Response: 404 - Forbidden,warn
2021-06-10 19:24:46.327417504,1130,add_to_cart,45.37.220.121,500,Service Unavailable,Error in return. Response: 301 - Bad Gateway,notice
2021-08-16 21:08:59.715678833,3635,return,165.136.35.19,500,Internal Server Error,Error in purchase. Response: 401 - Bad Request,error
2022-01-27 00:58:48.799153566,3615,remove_from_cart,165.136.35.19,503,Forbidden,Error in view_product. Response: 503 - Not Found,notice
2022-06-02 05:40:32.548873613,1972,remove_from_cart,204.6.145.192,500,Not Found,Error in view_product. Response: 401 - Forbidden,crit
2021-11-28 06:19:06.502520667,3119,remove_from_cart,3.177.231.225,403,Bad Gateway,Error in remove_from_cart. Response: 404 - Gateway Timeout,info
2022-07-21 11:22:41.466824606,3274,login,204.6.145.192,502,Service Unavailable,Error in remove_from_cart. Response: 403 - Moved Permanently,warn
2021-01-23 19:47:30.685608794,3162,view_product,84.185.248.59,404,Gateway Timeout,Error in remove_from_cart. Response: 401 - Gateway Timeout,warn
2021-12-31 19:18:46.039484452,4840,purchase,204.6.145.192,200,Bad Gateway,Error in view_product. Response: 500 - OK,info
2022-02-22 12:19:42.006899526,2207,remove_from_cart,193.142.55.156,401,Forbidden,Error in return. Response: 503 - Service Unavailable,warn
2022-12-21 06:51:43.963814308,1237,add_to_cart,34.84.229.231,403,Moved Permanently,Error in add_to_cart. Response: 301 - Not Found,notice
2022-08-01 21:46:04.370999958,3565,purchase,84.185.248.59,500,Internal Server Error,Error in remove_from_cart. Response: 404 - Bad Request,emerg
2021-11-08 01:05:36.347073747,3561,purchase,168.253.83.204,301,Gateway Timeout,Error in remove_from_cart. Response: 403 - Unauthorized,alert
2021-11-07 21:15:15.798815717,3397,view_product,204.6.145.192,301,OK,Error in remove_from_cart. Response: 403 - Service Unavailable,notice
2021-11-18 18:40:57.827698053,2111,return,84.185.248.59,500,Bad Request,Error in login. Response: 401 - Bad Gateway,debug
2021-12-07 07:46:52.388055306,1156,view_product,168.253.83.204,503,Bad Request,Error in view_product. Response: 502 - Service Unavailable,info
2022-10-23 14:55:08.973520997,4842,add_to_cart,204.6.145.192,400,Bad Gateway,Error in view_product. Response: 502 - Gateway Timeout,info
2021-09-04 14:28:11.680243955,1867,view_product,165.136.35.19,401,Bad Request,Error in purchase. Response: 403 - Forbidden,notice
2021-12-19 23:39:06.331137204,1748,view_product,146.202.220.122,503,OK,Error in view_product. Response: 200 - Service Unavailable,error
2021-10-05 08:10:52.073857751,1801,purchase,45.37.220.121,500,Moved Permanently,Error in remove_from_cart. Response: 504 - Gateway Timeout,notice
2022-10-24 02:12:02.136823733,3652,purchase,238.23.81.51,400,Unauthorized,Error in login. Response: 503 - Moved Permanently,info
2021-04-26 16:01:07.595882907,4377,return,238.23.81.51,503,OK,Error in return. Response: 301 - Bad Request,warn
2022-11-15 20:19:52.547703935,2745,login,34.84.229.231,301,Forbidden,Error in remove_from_cart. Response: 500 - OK,notice
2022-08-08 14:05:28.750389293,2681,remove_from_cart,45.37.220.121,400,Bad Request,Error in purchase. Response: 404 - Internal Server Error,notice
2021-01-23 17:32:17.851962835,4444,purchase,165.136.35.19,500,Unauthorized,Error in return. Response: 404 - Unauthorized,alert
2022-10-07 01:26:27.206427713,1409,purchase,168.253.83.204,403,Bad Request,Error in view_product. Response: 200 - Forbidden,info
2022-02-27 14:31:29.413485042,2536,remove_from_cart,238.23.81.51,502,Internal Server Error,Error in add_to_cart. Response: 301 - Moved Permanently,warn
2021-02-06 09:08:38.270547516,3945,return,193.142.55.156,403,Moved Permanently,Error in login. Response: 504 - Internal Server Error,emerg
2022-08-25 16:11:48.000671540,4123,return,168.253.83.204,401,Unauthorized,Error in remove_from_cart. Response: 301 - Gateway Timeout,alert
2021-09-12 06:42:02.393402164,4118,view_product,193.142.55.156,404,Forbidden,Error in purchase. Response: 502 - Internal Server Error,notice
2022-10-21 13:05:11.112331418,3931,purchase,3.177.231.225,500,OK,Error in view_product. Response: 500 - Service Unavailable,emerg
2021-11-10 22:58:02.528957715,4167,add_to_cart,34.84.229.231,404,Moved Permanently,Error in view_product. Response: 401 - Not Found,alert
2021-02-01 18:36:37.317992159,3689,add_to_cart,165.136.35.19,503,Moved Permanently,Error in return. Response: 200 - Internal Server Error,crit
2021-03-23 17:37:02.274858987,2382,login,204.6.145.192,503,Forbidden,Error in add_to_cart. Response: 403 - Bad Request,emerg
2021-09-01 07:12:49.364468252,1853,login,204.6.145.192,503,Bad Request,Error in add_to_cart. Response: 200 - Forbidden,error
2021-10-14 07:16:58.153709545,3121,purchase,238.23.81.51,400,Unauthorized,Error in login. Response: 404 - Bad Request,crit
2022-09-17 08:26:00.728579331,3293,return,238.23.81.51,401,Moved Permanently,Error in add_to_cart. Response: 404 - Forbidden,alert
2022-07-19 10:06:51.863422785,2138,view_product,238.23.81.51,504,Service Unavailable,Error in login. Response: 200 - Unauthorized,warn
2021-10-03 10:05:37.396081336,4314,return,3.177.231.225,504,Not Found,Error in add_to_cart. Response: 403 - Unauthorized,error
2022-07-04 05:51:48.254775506,2239,return,168.253.83.204,503,Bad Gateway,Error in login. Response: 301 - Service Unavailable,notice
2022-03-18 15:30:37.118054205,4393,purchase,84.185.248.59,401,Moved Permanently,Error in return. Response: 500 - Gateway Timeout,error
2021-03-05 11:55:29.727626632,3213,login,238.23.81.51,301,Forbidden,Error in purchase. Response: 404 - Unauthorized,notice
2021-04-21 02:12:03.636886648,3285,purchase,204.6.145.192,502,Internal Server Error,Error in login. Response: 400 - Bad Gateway,crit
2021-04-29 15:20:18.840676925,4609,purchase,168.253.83.204,504,Internal Server Error,Error in return. Response: 502 - Bad Gateway,emerg
2021-03-27 07:29:30.875906968,2828,login,168.253.83.204,500,OK,Error in add_to_cart. Response: 502 - Service Unavailable,error
2022-01-09 07:27:58.067856121,3726,add_to_cart,238.23.81.51,500,Service Unavailable,Error in login. Response: 503 - Moved Permanently,emerg
2022-01-08 19:36:01.917948269,4053,view_product,168.253.83.204,401,Unauthorized,Error in purchase. Response: 404 - Service Unavailable,warn
2022-11-28 03:24:29.378944450,1855,purchase,3.177.231.225,502,Internal Server Error,Error in view_product. Response: 404 - Gateway Timeout,emerg
2022-11-29 14:12:19.801646660,3339,add_to_cart,45.37.220.121,400,Internal Server Error,Error in view_product. Response: 502 - Gateway Timeout,alert
2021-09-10 00:44:51.125860273,1295,return,193.142.55.156,400,Gateway Timeout,Error in purchase. Response: 502 - Moved Permanently,error
2021-07-01 02:41:10.415765457,1712,return,168.253.83.204,403,Not Found,Error in view_product. Response: 500 - Internal Server Error,emerg
2022-06-10 16:42:28.731774930,2459,purchase,168.253.83.204,503,Internal Server Error,Error in remove_from_cart. Response: 400 - Bad Request,emerg
2022-07-15 16:12:16.357270038,4013,return,204.6.145.192,504,Not Found,Error in add_to_cart. Response: 400 - Bad Gateway,alert
2022-09-14 23:16:02.166763017,3111,purchase,204.6.145.192,502,Bad Gateway,Error in add_to_cart. Response: 504 - Internal Server Error,alert
2022-11-27 06:31:39.190042423,3371,add_to_cart,3.177.231.225,200,Internal Server Error,Error in purchase. Response: 200 - Bad Gateway,alert
2021-11-23 10:56:20.160924500,2429,purchase,165.136.35.19,301,Service Unavailable,Error in remove_from_cart. Response: 503 - Moved Permanently,info
2021-07-14 18:47:54.166031005,1808,add_to_cart,84.185.248.59,200,Moved Permanently,Error in view_product. Response: 404 - Gateway Timeout,warn
2022-09-18 02:37:22.048948104,3051,add_to_cart,45.37.220.121,404,Bad Request,Error in return. Response: 504 - OK,debug
2021-01-01 16:54:03.090982609,3551,login,193.142.55.156,200,Gateway Timeout,Error in return. Response: 401 - Forbidden,notice
2022-01-07 21:16:50.055171827,1722,return,34.84.229.231,301,Internal Server Error,Error in add_to_cart. Response: 503 - Gateway Timeout,alert
2022-03-25 21:42:11.023522872,1863,add_to_cart,84.185.248.59,500,Forbidden,Error in return. Response: 502 - Forbidden,info
2022-03-18 19:45:05.921342070,2234,view_product,84.185.248.59,503,OK,Error in view_product. Response: 500 - Internal Server Error,info
2022-01-30 16:16:47.685152967,2757,add_to_cart,165.136.35.19,401,Internal Server Error,Error in remove_from_cart. Response: 500 - Internal Server Error,emerg
2022-11-28 02:04:57.698135007,4926,add_to_cart,193.142.55.156,301,Gateway Timeout,Error in return. Response: 403 - Gateway Timeout,error
2021-10-14 22:48:47.307005069,3151,add_to_cart,3.177.231.225,400,Gateway Timeout,Error in view_product. Response: 403 - Forbidden,crit
2022-08-28 10:26:40.859507914,4837,view_product,204.6.145.192,403,Bad Gateway,Error in return. Response: 403 - Forbidden,warn
2022-07-07 17:21:48.347420897,4233,view_product,45.37.220.121,401,Unauthorized,Error in view_product. Response: 502 - OK,crit
2022-10-09 10:51:13.861925884,3844,add_to_cart,146.202.220.122,503,OK,Error in view_product. Response: 504 - Bad Request,error
2022-09-09 10:25:53.085959383,2950,purchase,165.136.35.19,403,Service Unavailable,Error in purchase. Response: 503 - Not Found,info
2021-10-14 17:16:41.749689804,3101,purchase,45.37.220.121,400,OK,Error in purchase. Response: 500 - Moved Permanently,info
2022-02-14 04:59:07.257247251,3755,remove_from_cart,146.202.220.122,404,Not Found,Error in view_product. Response: 401 - Not Found,error
